64, 0.37, 0.4504625
64, 0.373, 0.4236375
64, 0.376, 0.40368750000000003
64, 0.379, 0.38115000000000004
64, 0.382, 0.36162500000000003
64, 0.385, 0.3413125000000001
64, 0.388, 0.3221374999999999
64, 0.391, 0.3026124999999999
64, 0.394, 0.2842500000000001
64, 0.397, 0.2660875
64, 0.4, 0.2495
128, 0.37, 0.4832125
128, 0.373, 0.4382375
128, 0.376, 0.4137625000000001
128, 0.379, 0.3765374999999999
128, 0.382, 0.34137500000000004
128, 0.385, 0.3095875
128, 0.388, 0.28137499999999993
128, 0.391, 0.25122500000000014
128, 0.394, 0.2244
128, 0.397, 0.20249999999999996
128, 0.4, 0.18047499999999997
256, 0.37, 0.5688125
256, 0.373, 0.5012249999999999
256, 0.376, 0.446225
256, 0.379, 0.38734999999999997
256, 0.382, 0.32293749999999993
256, 0.385, 0.274425
256, 0.388, 0.228525
256, 0.391, 0.1933125
256, 0.394, 0.158825
256, 0.397, 0.12976250000000003
256, 0.4, 0.1056
512, 0.37, 0.806825
512, 0.373, 0.666525
512, 0.376, 0.5316750000000001
512, 0.379, 0.412075
512, 0.382, 0.31676249999999995
512, 0.385, 0.2347375
512, 0.388, 0.17132500000000006
512, 0.391, 0.123475
512, 0.394, 0.08559493670886074
512, 0.397, 0.05646153846153846
512, 0.4, 0.03865333333333333
