128, 0.42, 2.2666
128, 0.425, 2.2868
128, 0.43, 2.2935
128, 0.435, 2.2688
128, 0.44, 2.2535
128, 0.445, 2.2067
128, 0.45, 2.122
128, 0.45499999999999996, 2.0601
128, 0.45999999999999996, 1.9516
128, 0.46499999999999997, 1.8425
128, 0.47, 1.7115
256, 0.42, 2.2253999999999996
256, 0.425, 2.2816
256, 0.43, 2.3336
256, 0.435, 2.3658
256, 0.44, 2.3647
256, 0.445, 2.3557
256, 0.45, 2.2773
256, 0.45499999999999996, 2.1578
256, 0.45999999999999996, 2.0111
256, 0.46499999999999997, 1.8233
256, 0.47, 1.5889
512, 0.42, 2.0822
512, 0.425, 2.15
512, 0.43, 2.2427
512, 0.435, 2.3636
512, 0.44, 2.4499
512, 0.445, 2.5027
512, 0.45, 2.4666
512, 0.45499999999999996, 2.3189
512, 0.45999999999999996, 2.0760000000000005
512, 0.46499999999999997, 1.7017
512, 0.47, 1.3038
